description,attribute,metric,value
State Data,Statewide,Cases,407210
State Data,Statewide,Hospitalizations,22561
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2462310
State Data,Statewide,Test Encounters,5684631
State Data,Statewide,Deaths Among Cases,5746
State Data,Statewide,Deaths Due to COVID-19,5537
State Data,Statewide,Outbreaks,3659
State Data,Statewide,Rate Per 100000,7064.74
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,46609
Colorado Case Counts by County,Alamosa County,Cases,1211
Colorado Case Counts by County,Arapahoe County,Cases,46245
Colorado Case Counts by County,Archuleta County,Cases,618
Colorado Case Counts by County,Baca County,Cases,269
Colorado Case Counts by County,Bent County,Cases,1328
Colorado Case Counts by County,Boulder County,Cases,17756
Colorado Case Counts by County,Broomfield County,Cases,3553
Colorado Case Counts by County,Chaffee County,Cases,1351
Colorado Case Counts by County,Cheyenne County,Cases,125
Colorado Case Counts by County,Clear Creek County,Cases,350
Colorado Case Counts by County,Conejos County,Cases,415
Colorado Case Counts by County,Costilla County,Cases,180
Colorado Case Counts by County,Crowley County,Cases,1883
Colorado Case Counts by County,Custer County,Cases,162
Colorado Case Counts by County,Delta County,Cases,2395
Colorado Case Counts by County,Denver County,Cases,56997
Colorado Case Counts by County,Dolores County,Cases,63
Colorado Case Counts by County,Douglas County,Cases,19813
Colorado Case Counts by County,Eagle County,Cases,4635
Colorado Case Counts by County,El Paso County,Cases,49081
Colorado Case Counts by County,Elbert County,Cases,1212
Colorado Case Counts by County,Fremont County,Cases,5233
Colorado Case Counts by County,Garfield County,Cases,4933
Colorado Case Counts by County,Gilpin County,Cases,157
Colorado Case Counts by County,Grand County,Cases,1104
Colorado Case Counts by County,Gunnison County,Cases,1091
Colorado Case Counts by County,Hinsdale County,Cases,16
Colorado Case Counts by County,Huerfano County,Cases,294
Colorado Case Counts by County,International,Cases,42
Colorado Case Counts by County,Jackson County,Cases,47
Colorado Case Counts by County,Jefferson County,Cases,35433
Colorado Case Counts by County,Kiowa County,Cases,89
Colorado Case Counts by County,Kit Carson County,Cases,515
Colorado Case Counts by County,La Plata County,Cases,2781
Colorado Case Counts by County,Lake County,Cases,606
Colorado Case Counts by County,Larimer County,Cases,18669
Colorado Case Counts by County,Las Animas County,Cases,950
Colorado Case Counts by County,Lincoln County,Cases,965
Colorado Case Counts by County,Logan County,Cases,3670
Colorado Case Counts by County,Mesa County,Cases,12683
Colorado Case Counts by County,Mineral County,Cases,61
Colorado Case Counts by County,Moffat County,Cases,639
Colorado Case Counts by County,Montezuma County,Cases,1680
Colorado Case Counts by County,Montrose County,Cases,3104
Colorado Case Counts by County,Morgan County,Cases,2396
Colorado Case Counts by County,Otero County,Cases,1797
Colorado Case Counts by County,Ouray County,Cases,225
Colorado Case Counts by County,Park County,Cases,511
Colorado Case Counts by County,Phillips County,Cases,329
Colorado Case Counts by County,Pitkin County,Cases,1883
Colorado Case Counts by County,Prowers County,Cases,1153
Colorado Case Counts by County,Pueblo County,Cases,14452
Colorado Case Counts by County,Rio Blanco County,Cases,421
Colorado Case Counts by County,Rio Grande County,Cases,645
Colorado Case Counts by County,Routt County,Cases,1734
Colorado Case Counts by County,Saguache County,Cases,294
Colorado Case Counts by County,San Juan County,Cases,42
Colorado Case Counts by County,San Miguel County,Cases,750
Colorado Case Counts by County,Sedgwick County,Cases,190
Colorado Case Counts by County,Summit County,Cases,2806
Colorado Case Counts by County,Teller County,Cases,1212
Colorado Case Counts by County,Washington County,Cases,366
Colorado Case Counts by County,Weld County,Cases,24310
Colorado Case Counts by County,Yuma County,Cases,681
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,4.09
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.98
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.77
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.08
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.2
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.13
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.77
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.6
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.34
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.04
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.12
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.68
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.9
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.44
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.57
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.23
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.19
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.83
COVID-19 in Colorado by Age Group,Unknown,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
