description,attribute,metric,value
State Data,Statewide,Cases,433021
State Data,Statewide,Hospitalizations,23791
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2597695
State Data,Statewide,Test Encounters,6310233
State Data,Statewide,Deaths Among Cases,5974
State Data,Statewide,Deaths Due to COVID-19,5960
State Data,Statewide,Outbreaks,3961
State Data,Statewide,Rate Per 100000,7512.54
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,48876
Colorado Case Counts by County,Alamosa County,Cases,1304
Colorado Case Counts by County,Arapahoe County,Cases,48927
Colorado Case Counts by County,Archuleta County,Cases,668
Colorado Case Counts by County,Baca County,Cases,273
Colorado Case Counts by County,Bent County,Cases,1481
Colorado Case Counts by County,Boulder County,Cases,19039
Colorado Case Counts by County,Broomfield County,Cases,3811
Colorado Case Counts by County,Chaffee County,Cases,1463
Colorado Case Counts by County,Cheyenne County,Cases,125
Colorado Case Counts by County,Clear Creek County,Cases,368
Colorado Case Counts by County,Conejos County,Cases,446
Colorado Case Counts by County,Costilla County,Cases,191
Colorado Case Counts by County,Crowley County,Cases,2052
Colorado Case Counts by County,Custer County,Cases,164
Colorado Case Counts by County,Delta County,Cases,2480
Colorado Case Counts by County,Denver County,Cases,60121
Colorado Case Counts by County,Dolores County,Cases,69
Colorado Case Counts by County,Douglas County,Cases,21648
Colorado Case Counts by County,Eagle County,Cases,5167
Colorado Case Counts by County,El Paso County,Cases,52619
Colorado Case Counts by County,Elbert County,Cases,1295
Colorado Case Counts by County,Fremont County,Cases,5498
Colorado Case Counts by County,Garfield County,Cases,5131
Colorado Case Counts by County,Gilpin County,Cases,168
Colorado Case Counts by County,Grand County,Cases,1288
Colorado Case Counts by County,Gunnison County,Cases,1211
Colorado Case Counts by County,Hinsdale County,Cases,16
Colorado Case Counts by County,Huerfano County,Cases,314
Colorado Case Counts by County,International,Cases,50
Colorado Case Counts by County,Jackson County,Cases,51
Colorado Case Counts by County,Jefferson County,Cases,37583
Colorado Case Counts by County,Kiowa County,Cases,91
Colorado Case Counts by County,Kit Carson County,Cases,543
Colorado Case Counts by County,La Plata County,Cases,3009
Colorado Case Counts by County,Lake County,Cases,660
Colorado Case Counts by County,Larimer County,Cases,20370
Colorado Case Counts by County,Las Animas County,Cases,1003
Colorado Case Counts by County,Lincoln County,Cases,998
Colorado Case Counts by County,Logan County,Cases,3746
Colorado Case Counts by County,Mesa County,Cases,13416
Colorado Case Counts by County,Mineral County,Cases,61
Colorado Case Counts by County,Moffat County,Cases,680
Colorado Case Counts by County,Montezuma County,Cases,1734
Colorado Case Counts by County,Montrose County,Cases,3272
Colorado Case Counts by County,Morgan County,Cases,2442
Colorado Case Counts by County,Otero County,Cases,1864
Colorado Case Counts by County,Ouray County,Cases,258
Colorado Case Counts by County,Park County,Cases,558
