description,attribute,metric,value
State Data,Statewide,Cases,526687
State Data,Statewide,Hospitalizations,28960
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2972013
State Data,Statewide,Test Encounters,8116349
State Data,Statewide,Deaths Among Cases,6402
State Data,Statewide,Deaths Due to COVID-19,6546
State Data,Statewide,Outbreaks,5206
State Data,Statewide,Rate Per 100000,9137.56
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,58066
Colorado Case Counts by County,Alamosa County,Cases,1547
Colorado Case Counts by County,Arapahoe County,Cases,59502
Colorado Case Counts by County,Archuleta County,Cases,949
Colorado Case Counts by County,Baca County,Cases,302
Colorado Case Counts by County,Bent County,Cases,1533
Colorado Case Counts by County,Boulder County,Cases,23300
Colorado Case Counts by County,Broomfield County,Cases,4789
Colorado Case Counts by County,Chaffee County,Cases,1662
Colorado Case Counts by County,Cheyenne County,Cases,128
Colorado Case Counts by County,Clear Creek County,Cases,447
Colorado Case Counts by County,Conejos County,Cases,581
Colorado Case Counts by County,Costilla County,Cases,216
Colorado Case Counts by County,Crowley County,Cases,2190
Colorado Case Counts by County,Custer County,Cases,198
Colorado Case Counts by County,Delta County,Cases,2707
Colorado Case Counts by County,Denver County,Cases,71870
Colorado Case Counts by County,Dolores County,Cases,88
Colorado Case Counts by County,Douglas County,Cases,28702
Colorado Case Counts by County,Eagle County,Cases,6279
Colorado Case Counts by County,El Paso County,Cases,66796
Colorado Case Counts by County,Elbert County,Cases,1735
Colorado Case Counts by County,Fremont County,Cases,6252
Colorado Case Counts by County,Garfield County,Cases,5826
Colorado Case Counts by County,Gilpin County,Cases,240
Colorado Case Counts by County,Grand County,Cases,1470
Colorado Case Counts by County,Gunnison County,Cases,1334
Colorado Case Counts by County,Hinsdale County,Cases,19
Colorado Case Counts by County,Huerfano County,Cases,413
Colorado Case Counts by County,International,Cases,68
Colorado Case Counts by County,Jackson County,Cases,58
Colorado Case Counts by County,Jefferson County,Cases,46622
Colorado Case Counts by County,Kiowa County,Cases,95
Colorado Case Counts by County,Kit Carson County,Cases,618
Colorado Case Counts by County,La Plata County,Cases,3938
Colorado Case Counts by County,Lake County,Cases,785
Colorado Case Counts by County,Larimer County,Cases,26243
Colorado Case Counts by County,Las Animas County,Cases,1131
Colorado Case Counts by County,Lincoln County,Cases,1027
