description,attribute,metric,value
State Data,Statewide,Cases,474053
State Data,Statewide,Hospitalizations,26131
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2774396
State Data,Statewide,Test Encounters,7200817
State Data,Statewide,Deaths Among Cases,6143
State Data,Statewide,Deaths Due to COVID-19,6294
State Data,Statewide,Outbreaks,4435
State Data,Statewide,Rate Per 100000,8224.41
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,52421
Colorado Case Counts by County,Alamosa County,Cases,1368
Colorado Case Counts by County,Arapahoe County,Cases,53228
Colorado Case Counts by County,Archuleta County,Cases,776
Colorado Case Counts by County,Baca County,Cases,278
Colorado Case Counts by County,Bent County,Cases,1485
Colorado Case Counts by County,Boulder County,Cases,21272
Colorado Case Counts by County,Broomfield County,Cases,4312
Colorado Case Counts by County,Chaffee County,Cases,1530
Colorado Case Counts by County,Cheyenne County,Cases,126
Colorado Case Counts by County,Clear Creek County,Cases,411
Colorado Case Counts by County,Conejos County,Cases,466
Colorado Case Counts by County,Costilla County,Cases,205
Colorado Case Counts by County,Crowley County,Cases,2144
Colorado Case Counts by County,Custer County,Cases,176
Colorado Case Counts by County,Delta County,Cases,2575
Colorado Case Counts by County,Denver County,Cases,65934
Colorado Case Counts by County,Dolores County,Cases,67
Colorado Case Counts by County,Douglas County,Cases,24774
Colorado Case Counts by County,Eagle County,Cases,5889
Colorado Case Counts by County,El Paso County,Cases,58473
Colorado Case Counts by County,Elbert County,Cases,1471
Colorado Case Counts by County,Fremont County,Cases,5697
