description,attribute,metric,value
State Data,Statewide,Cases,846892
State Data,Statewide,Hospitalizations,48042
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,4162417
State Data,Statewide,Test Encounters,13365969
State Data,Statewide,Deaths Among Cases,9465
State Data,Statewide,Deaths Due to COVID-19,9755
State Data,Statewide,Outbreaks,6984
State Data,Statewide,Rate Per 100000,14692.84
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,86118
Colorado Case Counts by County,Alamosa County,Cases,2978
Colorado Case Counts by County,Arapahoe County,Cases,91030
Colorado Case Counts by County,Archuleta County,Cases,1948
Colorado Case Counts by County,Baca County,Cases,569
Colorado Case Counts by County,Bent County,Cases,1908
Colorado Case Counts by County,Boulder County,Cases,35303
Colorado Case Counts by County,Broomfield County,Cases,7762
Colorado Case Counts by County,Chaffee County,Cases,2738
Colorado Case Counts by County,Cheyenne County,Cases,239
Colorado Case Counts by County,Clear Creek County,Cases,910
Colorado Case Counts by County,Conejos County,Cases,1150
Colorado Case Counts by County,Costilla County,Cases,435
Colorado Case Counts by County,Crowley County,Cases,2482
Colorado Case Counts by County,Custer County,Cases,472
Colorado Case Counts by County,Delta County,Cases,4647
Colorado Case Counts by County,Denver County,Cases,103842
Colorado Case Counts by County,Dolores County,Cases,265
Colorado Case Counts by County,Douglas County,Cases,46630
Colorado Case Counts by County,Eagle County,Cases,9351
Colorado Case Counts by County,El Paso County,Cases,116876
Colorado Case Counts by County,Elbert County,Cases,3074
Colorado Case Counts by County,Fremont County,Cases,10206
Colorado Case Counts by County,Garfield County,Cases,8964
Colorado Case Counts by County,Gilpin County,Cases,543
Colorado Case Counts by County,Grand County,Cases,2339
Colorado Case Counts by County,Gunnison County,Cases,2032
Colorado Case Counts by County,Hinsdale County,Cases,65
Colorado Case Counts by County,Huerfano County,Cases,857
Colorado Case Counts by County,International,Cases,107
Colorado Case Counts by County,Jackson County,Cases,125
Colorado Case Counts by County,Jefferson County,Cases,74512
Colorado Case Counts by County,Kiowa County,Cases,273
Colorado Case Counts by County,Kit Carson County,Cases,1181
Colorado Case Counts by County,La Plata County,Cases,7084
Colorado Case Counts by County,Lake County,Cases,1191
Colorado Case Counts by County,Larimer County,Cases,46055
Colorado Case Counts by County,Las Animas County,Cases,2268
Colorado Case Counts by County,Lincoln County,Cases,1401
Colorado Case Counts by County,Logan County,Cases,5138
Colorado Case Counts by County,Mesa County,Cases,28565
Colorado Case Counts by County,Mineral County,Cases,148
Colorado Case Counts by County,Moffat County,Cases,2196
Colorado Case Counts by County,Montezuma County,Cases,3997
Colorado Case Counts by County,Montrose County,Cases,6784
Colorado Case Counts by County,Morgan County,Cases,4064
Colorado Case Counts by County,Otero County,Cases,3255
Colorado Case Counts by County,Ouray County,Cases,525
Colorado Case Counts by County,Park County,Cases,1753
Colorado Case Counts by County,Phillips County,Cases,588
Colorado Case Counts by County,Pitkin County,Cases,3323
Colorado Case Counts by County,Prowers County,Cases,1978
Colorado Case Counts by County,Pueblo County,Cases,30071
Colorado Case Counts by County,Rio Blanco County,Cases,1229
Colorado Case Counts by County,Rio Grande County,Cases,1890
Colorado Case Counts by County,Routt County,Cases,3877
Colorado Case Counts by County,Saguache County,Cases,815
Colorado Case Counts by County,San Juan County,Cases,106
Colorado Case Counts by County,San Miguel County,Cases,1286
Colorado Case Counts by County,Sedgwick County,Cases,356
Colorado Case Counts by County,Summit County,Cases,5474
Colorado Case Counts by County,Teller County,Cases,3388
Colorado Case Counts by County,Washington County,Cases,755
Colorado Case Counts by County,Weld County,Cases,53998
Colorado Case Counts by County,Yuma County,Cases,1403
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,6.53
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,12.75
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,20.09
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.36
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,14.78
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,12.28
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.38
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.19
COVID-19 in Colorado by Age Group,80+,Percent of Cases,2.64
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.01
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.05
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.17
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.95
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,1.77
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,3.95
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,7.91
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,15.2
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.3
