description,attribute,metric,value
State Data,Statewide,Cases,429839
State Data,Statewide,Hospitalizations,23550
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2581721
State Data,Statewide,Test Encounters,6229855
State Data,Statewide,Deaths Among Cases,5952
State Data,Statewide,Deaths Due to COVID-19,5903
State Data,Statewide,Outbreaks,3893
State Data,Statewide,Rate Per 100000,7457.34
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,48560
Colorado Case Counts by County,Alamosa County,Cases,1286
Colorado Case Counts by County,Arapahoe County,Cases,48640
Colorado Case Counts by County,Archuleta County,Cases,650
Colorado Case Counts by County,Baca County,Cases,272
Colorado Case Counts by County,Bent County,Cases,1479
Colorado Case Counts by County,Boulder County,Cases,18888
Colorado Case Counts by County,Broomfield County,Cases,3759
Colorado Case Counts by County,Chaffee County,Cases,1454
Colorado Case Counts by County,Cheyenne County,Cases,125
Colorado Case Counts by County,Clear Creek County,Cases,363
Colorado Case Counts by County,Conejos County,Cases,442
Colorado Case Counts by County,Costilla County,Cases,187
Colorado Case Counts by County,Crowley County,Cases,2048
Colorado Case Counts by County,Custer County,Cases,164
Colorado Case Counts by County,Delta County,Cases,2473
Colorado Case Counts by County,Denver County,Cases,59779
Colorado Case Counts by County,Dolores County,Cases,68
Colorado Case Counts by County,Douglas County,Cases,21402
Colorado Case Counts by County,Eagle County,Cases,5088
Colorado Case Counts by County,El Paso County,Cases,52145
Colorado Case Counts by County,Elbert County,Cases,1288
Colorado Case Counts by County,Fremont County,Cases,5473
Colorado Case Counts by County,Garfield County,Cases,5110
Colorado Case Counts by County,Gilpin County,Cases,168
Colorado Case Counts by County,Grand County,Cases,1272
Colorado Case Counts by County,Gunnison County,Cases,1203
Colorado Case Counts by County,Hinsdale County,Cases,17
Colorado Case Counts by County,Huerfano County,Cases,310
Colorado Case Counts by County,International,Cases,49
Colorado Case Counts by County,Jackson County,Cases,51
Colorado Case Counts by County,Jefferson County,Cases,37323
Colorado Case Counts by County,Kiowa County,Cases,91
Colorado Case Counts by County,Kit Carson County,Cases,536
Colorado Case Counts by County,La Plata County,Cases,2980
Colorado Case Counts by County,Lake County,Cases,659
Colorado Case Counts by County,Larimer County,Cases,20153
Colorado Case Counts by County,Las Animas County,Cases,997
Colorado Case Counts by County,Lincoln County,Cases,998
Colorado Case Counts by County,Logan County,Cases,3740
Colorado Case Counts by County,Mesa County,Cases,13355
Colorado Case Counts by County,Mineral County,Cases,61
Colorado Case Counts by County,Moffat County,Cases,672
Colorado Case Counts by County,Montezuma County,Cases,1731
Colorado Case Counts by County,Montrose County,Cases,3250
Colorado Case Counts by County,Morgan County,Cases,2434
Colorado Case Counts by County,Otero County,Cases,1865
Colorado Case Counts by County,Ouray County,Cases,258
Colorado Case Counts by County,Park County,Cases,551
Colorado Case Counts by County,Phillips County,Cases,337
Colorado Case Counts by County,Pitkin County,Cases,2018
Colorado Case Counts by County,Prowers County,Cases,1160
Colorado Case Counts by County,Pueblo County,Cases,15046
Colorado Case Counts by County,Rio Blanco County,Cases,473
Colorado Case Counts by County,Rio Grande County,Cases,702
