description,attribute,metric,value
State Data,Statewide,Cases,615878
State Data,Statewide,Hospitalizations,35923
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,3463789
State Data,Statewide,Test Encounters,10166330
State Data,Statewide,Deaths Among Cases,7142
State Data,Statewide,Deaths Due to COVID-19,7430
State Data,Statewide,Outbreaks,5770
State Data,Statewide,Rate Per 100000,10684.95
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,66413
Colorado Case Counts by County,Alamosa County,Cases,1910
Colorado Case Counts by County,Arapahoe County,Cases,68794
Colorado Case Counts by County,Archuleta County,Cases,1255
Colorado Case Counts by County,Baca County,Cases,359
Colorado Case Counts by County,Bent County,Cases,1561
Colorado Case Counts by County,Boulder County,Cases,26363
Colorado Case Counts by County,Broomfield County,Cases,5619
Colorado Case Counts by County,Chaffee County,Cases,1950
Colorado Case Counts by County,Cheyenne County,Cases,146
Colorado Case Counts by County,Clear Creek County,Cases,580
Colorado Case Counts by County,Conejos County,Cases,792
Colorado Case Counts by County,Costilla County,Cases,268
Colorado Case Counts by County,Crowley County,Cases,2226
Colorado Case Counts by County,Custer County,Cases,258
Colorado Case Counts by County,Delta County,Cases,3237
Colorado Case Counts by County,Denver County,Cases,80760
Colorado Case Counts by County,Dolores County,Cases,149
Colorado Case Counts by County,Douglas County,Cases,34065
Colorado Case Counts by County,Eagle County,Cases,7220
Colorado Case Counts by County,El Paso County,Cases,82521
Colorado Case Counts by County,Elbert County,Cases,2106
Colorado Case Counts by County,Fremont County,Cases,6850
Colorado Case Counts by County,Garfield County,Cases,6745
Colorado Case Counts by County,Gilpin County,Cases,327
Colorado Case Counts by County,Grand County,Cases,1672
Colorado Case Counts by County,Gunnison County,Cases,1560
Colorado Case Counts by County,Hinsdale County,Cases,47
Colorado Case Counts by County,Huerfano County,Cases,487
Colorado Case Counts by County,International,Cases,89
Colorado Case Counts by County,Jackson County,Cases,69
Colorado Case Counts by County,Jefferson County,Cases,53556
Colorado Case Counts by County,Kiowa County,Cases,109
Colorado Case Counts by County,Kit Carson County,Cases,739
Colorado Case Counts by County,La Plata County,Cases,4715
Colorado Case Counts by County,Lake County,Cases,916
Colorado Case Counts by County,Larimer County,Cases,31620
Colorado Case Counts by County,Las Animas County,Cases,1482
Colorado Case Counts by County,Lincoln County,Cases,1091
Colorado Case Counts by County,Logan County,Cases,4177
Colorado Case Counts by County,Mesa County,Cases,19382
Colorado Case Counts by County,Mineral County,Cases,100
Colorado Case Counts by County,Moffat County,Cases,1283
Colorado Case Counts by County,Montezuma County,Cases,2379
Colorado Case Counts by County,Montrose County,Cases,4273
Colorado Case Counts by County,Morgan County,Cases,2894
Colorado Case Counts by County,Otero County,Cases,2157
Colorado Case Counts by County,Ouray County,Cases,352
Colorado Case Counts by County,Park County,Cases,1018
Colorado Case Counts by County,Phillips County,Cases,420
Colorado Case Counts by County,Pitkin County,Cases,2824
Colorado Case Counts by County,Prowers County,Cases,1368
Colorado Case Counts by County,Pueblo County,Cases,20846
Colorado Case Counts by County,Rio Blanco County,Cases,744
Colorado Case Counts by County,Rio Grande County,Cases,1037
Colorado Case Counts by County,Routt County,Cases,2672
Colorado Case Counts by County,Saguache County,Cases,493
Colorado Case Counts by County,San Juan County,Cases,86
Colorado Case Counts by County,San Miguel County,Cases,1037
Colorado Case Counts by County,Sedgwick County,Cases,261
Colorado Case Counts by County,Summit County,Cases,4305
Colorado Case Counts by County,Teller County,Cases,2109
Colorado Case Counts by County,Washington County,Cases,487
Colorado Case Counts by County,Weld County,Cases,37539
Colorado Case Counts by County,Yuma County,Cases,1009
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,5.05
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,12.39
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.71
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.31
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,14.94
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,12.59
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.22
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.06
COVID-19 in Colorado by Age Group,80+,Percent of Cases,2.72
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.01
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.06
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.21
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.84
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,1.36
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,3.21
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.85
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,13.34
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.25
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,49.89
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.57
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.53
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,3.09
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,25.88
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.79
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.27
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,46.22
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.82
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,19.83
