description,attribute,metric,value
State Data,Statewide,Cases,493029
State Data,Statewide,Hospitalizations,27017
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2847921
State Data,Statewide,Test Encounters,7523521
State Data,Statewide,Deaths Among Cases,6211
State Data,Statewide,Deaths Due to COVID-19,6359
State Data,Statewide,Outbreaks,4663
State Data,Statewide,Rate Per 100000,8553.63
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,54321
Colorado Case Counts by County,Alamosa County,Cases,1415
Colorado Case Counts by County,Arapahoe County,Cases,55432
Colorado Case Counts by County,Archuleta County,Cases,851
Colorado Case Counts by County,Baca County,Cases,278
Colorado Case Counts by County,Bent County,Cases,1487
Colorado Case Counts by County,Boulder County,Cases,22128
Colorado Case Counts by County,Broomfield County,Cases,4499
Colorado Case Counts by County,Chaffee County,Cases,1563
Colorado Case Counts by County,Cheyenne County,Cases,127
Colorado Case Counts by County,Clear Creek County,Cases,431
Colorado Case Counts by County,Conejos County,Cases,486
Colorado Case Counts by County,Costilla County,Cases,205
Colorado Case Counts by County,Crowley County,Cases,2157
Colorado Case Counts by County,Custer County,Cases,178
Colorado Case Counts by County,Delta County,Cases,2644
Colorado Case Counts by County,Denver County,Cases,68518
Colorado Case Counts by County,Dolores County,Cases,75
Colorado Case Counts by County,Douglas County,Cases,26379
Colorado Case Counts by County,Eagle County,Cases,6089
Colorado Case Counts by County,El Paso County,Cases,61137
