description,attribute,metric,value
State Data,Statewide,Cases,553596
State Data,Statewide,Hospitalizations,31162
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,3137924
State Data,Statewide,Test Encounters,8907895
State Data,Statewide,Deaths Among Cases,6732
State Data,Statewide,Deaths Due to COVID-19,6886
State Data,Statewide,Outbreaks,5480
State Data,Statewide,Rate Per 100000,9604.41
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,60581
Colorado Case Counts by County,Alamosa County,Cases,1718
Colorado Case Counts by County,Arapahoe County,Cases,62407
Colorado Case Counts by County,Archuleta County,Cases,1014
Colorado Case Counts by County,Baca County,Cases,321
Colorado Case Counts by County,Bent County,Cases,1544
Colorado Case Counts by County,Boulder County,Cases,23879
Colorado Case Counts by County,Broomfield County,Cases,4969
Colorado Case Counts by County,Chaffee County,Cases,1753
Colorado Case Counts by County,Cheyenne County,Cases,130
Colorado Case Counts by County,Clear Creek County,Cases,473
Colorado Case Counts by County,Conejos County,Cases,726
Colorado Case Counts by County,Costilla County,Cases,251
Colorado Case Counts by County,Crowley County,Cases,2210
Colorado Case Counts by County,Custer County,Cases,221
Colorado Case Counts by County,Delta County,Cases,2884
Colorado Case Counts by County,Denver County,Cases,74068
Colorado Case Counts by County,Dolores County,Cases,125
Colorado Case Counts by County,Douglas County,Cases,30231
Colorado Case Counts by County,Eagle County,Cases,6342
Colorado Case Counts by County,El Paso County,Cases,72635
Colorado Case Counts by County,Elbert County,Cases,1873
Colorado Case Counts by County,Fremont County,Cases,6518
Colorado Case Counts by County,Garfield County,Cases,6084
Colorado Case Counts by County,Gilpin County,Cases,279
Colorado Case Counts by County,Grand County,Cases,1502
Colorado Case Counts by County,Gunnison County,Cases,1376
Colorado Case Counts by County,Hinsdale County,Cases,18
Colorado Case Counts by County,Huerfano County,Cases,432
Colorado Case Counts by County,International,Cases,74
Colorado Case Counts by County,Jackson County,Cases,67
Colorado Case Counts by County,Jefferson County,Cases,48650
Colorado Case Counts by County,Kiowa County,Cases,95
Colorado Case Counts by County,Kit Carson County,Cases,643
Colorado Case Counts by County,La Plata County,Cases,4090
Colorado Case Counts by County,Lake County,Cases,826
Colorado Case Counts by County,Larimer County,Cases,27485
Colorado Case Counts by County,Las Animas County,Cases,1163
Colorado Case Counts by County,Lincoln County,Cases,1033
Colorado Case Counts by County,Logan County,Cases,4043
Colorado Case Counts by County,Mesa County,Cases,16689
Colorado Case Counts by County,Mineral County,Cases,93
Colorado Case Counts by County,Moffat County,Cases,954
Colorado Case Counts by County,Montezuma County,Cases,2050
Colorado Case Counts by County,Montrose County,Cases,3687
Colorado Case Counts by County,Morgan County,Cases,2727
Colorado Case Counts by County,Otero County,Cases,2077
Colorado Case Counts by County,Ouray County,Cases,291
Colorado Case Counts by County,Park County,Cases,828
Colorado Case Counts by County,Phillips County,Cases,398
Colorado Case Counts by County,Pitkin County,Cases,2606
Colorado Case Counts by County,Prowers County,Cases,1274
Colorado Case Counts by County,Pueblo County,Cases,19484
Colorado Case Counts by County,Rio Blanco County,Cases,605
Colorado Case Counts by County,Rio Grande County,Cases,891
Colorado Case Counts by County,Routt County,Cases,2273
Colorado Case Counts by County,Saguache County,Cases,432
Colorado Case Counts by County,San Juan County,Cases,47
Colorado Case Counts by County,San Miguel County,Cases,918
Colorado Case Counts by County,Sedgwick County,Cases,236
Colorado Case Counts by County,Summit County,Cases,3748
Colorado Case Counts by County,Teller County,Cases,1907
Colorado Case Counts by County,Washington County,Cases,473
Colorado Case Counts by County,Weld County,Cases,33208
Colorado Case Counts by County,Yuma County,Cases,967
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,4.64
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,12.38
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.9
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.17
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.05
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,12.77
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.23
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.03
COVID-19 in Colorado by Age Group,80+,Percent of Cases,2.81
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.02
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.03
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.19
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.85
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,1.26
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.99
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.58
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,13.06
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.24
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,50.8
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.57
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.47
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,2.99
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,26.26
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.66
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.29
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,44.15
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.8
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,21.81
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.61
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,1.86
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,3.43
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,20.5
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,3.39
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.13
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,64.5
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.71
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Deaths,4.87
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Colorado Population,3.12
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Colorado Population,3.92
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Colorado Population,21.69
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Colorado Population,2.65
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Colorado Population,0.12
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Colorado Population,67.76
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Colorado Population,0.19
COVID-19 in Colorado by Race & Ethnicity,Note,Percent of cases and deaths by race and ethnicity compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Race & Ethnicity,Note,"Population Data: U.S. Census Bureau, 2018 American Community Survey 1-Year Estimates",NA
COVID-19 in Colorado by Sex,Female,Percent of Cases,49.75
COVID-19 in Colorado by Sex,Female to Male,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Male,Percent of Cases,49.02
COVID-19 in Colorado by Sex,Male to Female,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Unknown,Percent of Cases,1.2
COVID-19 in Colorado by Sex,Female,Percent of Deaths,45.68
COVID-19 in Colorado by Sex,Male,Percent of Deaths,54.23
COVID-19 in Colorado by Sex,Male to Female,Percent of Deaths,0.03
COVID-19 in Colorado by Sex,Unknown,Percent of Deaths,0.06
Case Status for Cases & Deaths,Confirmed,Number of Cases,515309
Case Status for Cases & Deaths,Confirmed,Percent of Cases,0.93
Case Status for Cases & Deaths,Confirmed,Number of Deaths,5941
Case Status for Cases & Deaths,Confirmed,Percent of Deaths,0.88
