description,attribute,metric,value
State Data,Statewide,Cases,427462
State Data,Statewide,Hospitalizations,23459
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2571888
State Data,Statewide,Test Encounters,6190522
State Data,Statewide,Deaths Among Cases,5945
State Data,Statewide,Deaths Due to COVID-19,5874
State Data,Statewide,Outbreaks,3886
State Data,Statewide,Rate Per 100000,7416.1
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,48340
Colorado Case Counts by County,Alamosa County,Cases,1278
Colorado Case Counts by County,Arapahoe County,Cases,48384
Colorado Case Counts by County,Archuleta County,Cases,645
Colorado Case Counts by County,Baca County,Cases,271
Colorado Case Counts by County,Bent County,Cases,1477
Colorado Case Counts by County,Boulder County,Cases,18762
Colorado Case Counts by County,Broomfield County,Cases,3721
Colorado Case Counts by County,Chaffee County,Cases,1441
Colorado Case Counts by County,Cheyenne County,Cases,125
Colorado Case Counts by County,Clear Creek County,Cases,362
Colorado Case Counts by County,Conejos County,Cases,440
Colorado Case Counts by County,Costilla County,Cases,187
Colorado Case Counts by County,Crowley County,Cases,1981
Colorado Case Counts by County,Custer County,Cases,164
Colorado Case Counts by County,Delta County,Cases,2468
Colorado Case Counts by County,Denver County,Cases,59506
Colorado Case Counts by County,Dolores County,Cases,68
Colorado Case Counts by County,Douglas County,Cases,21272
Colorado Case Counts by County,Eagle County,Cases,5045
Colorado Case Counts by County,El Paso County,Cases,51849
Colorado Case Counts by County,Elbert County,Cases,1281
Colorado Case Counts by County,Fremont County,Cases,5460
Colorado Case Counts by County,Garfield County,Cases,5081
Colorado Case Counts by County,Gilpin County,Cases,168
Colorado Case Counts by County,Grand County,Cases,1271
Colorado Case Counts by County,Gunnison County,Cases,1202
Colorado Case Counts by County,Hinsdale County,Cases,17
Colorado Case Counts by County,Huerfano County,Cases,309
Colorado Case Counts by County,International,Cases,49
Colorado Case Counts by County,Jackson County,Cases,51
Colorado Case Counts by County,Jefferson County,Cases,37111
Colorado Case Counts by County,Kiowa County,Cases,91
Colorado Case Counts by County,Kit Carson County,Cases,535
Colorado Case Counts by County,La Plata County,Cases,2957
Colorado Case Counts by County,Lake County,Cases,659
Colorado Case Counts by County,Larimer County,Cases,19999
Colorado Case Counts by County,Las Animas County,Cases,992
Colorado Case Counts by County,Lincoln County,Cases,997
Colorado Case Counts by County,Logan County,Cases,3713
Colorado Case Counts by County,Mesa County,Cases,13269
Colorado Case Counts by County,Mineral County,Cases,61
Colorado Case Counts by County,Moffat County,Cases,668
Colorado Case Counts by County,Montezuma County,Cases,1726
Colorado Case Counts by County,Montrose County,Cases,3237
Colorado Case Counts by County,Morgan County,Cases,2422
Colorado Case Counts by County,Otero County,Cases,1857
Colorado Case Counts by County,Ouray County,Cases,256
Colorado Case Counts by County,Park County,Cases,548
Colorado Case Counts by County,Phillips County,Cases,337
Colorado Case Counts by County,Pitkin County,Cases,1997
Colorado Case Counts by County,Prowers County,Cases,1159
Colorado Case Counts by County,Pueblo County,Cases,14995
Colorado Case Counts by County,Rio Blanco County,Cases,468
Colorado Case Counts by County,Rio Grande County,Cases,701
Colorado Case Counts by County,Routt County,Cases,1880
Colorado Case Counts by County,Saguache County,Cases,319
Colorado Case Counts by County,San Juan County,Cases,42
Colorado Case Counts by County,San Miguel County,Cases,817
Colorado Case Counts by County,Sedgwick County,Cases,191
Colorado Case Counts by County,Summit County,Cases,3019
Colorado Case Counts by County,Teller County,Cases,1267
Colorado Case Counts by County,Washington County,Cases,380
Colorado Case Counts by County,Weld County,Cases,25410
Colorado Case Counts by County,Yuma County,Cases,707
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,4.14
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,11.16
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.8
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.09
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.16
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.1
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.74
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.52
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.26
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.04
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.12
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.74
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.91
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.49
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.6
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.28
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.19
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.66
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.58
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.46
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,2.91
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,27.5
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.49
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.29
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,41.42
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.76
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,23.6
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.62
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,1.92
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,3.25
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,20.12
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,3.04
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.15
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,64.42
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.64
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Deaths,5.84
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Colorado Population,3.12
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Colorado Population,3.92
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Colorado Population,21.69
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Colorado Population,2.65
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Colorado Population,0.12
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Colorado Population,67.76
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Colorado Population,0.19
COVID-19 in Colorado by Race & Ethnicity,Note,Percent of cases and deaths by race and ethnicity compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Race & Ethnicity,Note,"Population Data: U.S. Census Bureau, 2018 American Community Survey 1-Year Estimates",NA
COVID-19 in Colorado by Sex,Female,Percent of Cases,49.74
COVID-19 in Colorado by Sex,Female to Male,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Male,Percent of Cases,48.7
COVID-19 in Colorado by Sex,Male to Female,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Unknown,Percent of Cases,1.54
COVID-19 in Colorado by Sex,Female,Percent of Deaths,46.12
COVID-19 in Colorado by Sex,Male,Percent of Deaths,53.49
COVID-19 in Colorado by Sex,Male to Female,Percent of Deaths,0.02
COVID-19 in Colorado by Sex,Unknown,Percent of Deaths,0.37
Case Status for Cases & Deaths,Confirmed,Number of Cases,403933
Case Status for Cases & Deaths,Confirmed,Percent of Cases,0.94
Case Status for Cases & Deaths,Confirmed,Number of Deaths,5211
