description,attribute,metric,value
State Data,Statewide,Cases,442753
State Data,Statewide,Hospitalizations,24185
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2645720
State Data,Statewide,Test Encounters,6557486
State Data,Statewide,Deaths Among Cases,6036
State Data,Statewide,Deaths Due to COVID-19,6072
State Data,Statewide,Outbreaks,4080
State Data,Statewide,Rate Per 100000,7681.38
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,49696
Colorado Case Counts by County,Alamosa County,Cases,1326
Colorado Case Counts by County,Arapahoe County,Cases,49974
Colorado Case Counts by County,Archuleta County,Cases,701
Colorado Case Counts by County,Baca County,Cases,274
Colorado Case Counts by County,Bent County,Cases,1483
Colorado Case Counts by County,Boulder County,Cases,19500
Colorado Case Counts by County,Broomfield County,Cases,3960
Colorado Case Counts by County,Chaffee County,Cases,1477
Colorado Case Counts by County,Cheyenne County,Cases,125
Colorado Case Counts by County,Clear Creek County,Cases,377
Colorado Case Counts by County,Conejos County,Cases,454
Colorado Case Counts by County,Costilla County,Cases,195
Colorado Case Counts by County,Crowley County,Cases,2097
Colorado Case Counts by County,Custer County,Cases,164
Colorado Case Counts by County,Delta County,Cases,2497
Colorado Case Counts by County,Denver County,Cases,61583
Colorado Case Counts by County,Dolores County,Cases,68
Colorado Case Counts by County,Douglas County,Cases,22408
Colorado Case Counts by County,Eagle County,Cases,5364
Colorado Case Counts by County,El Paso County,Cases,53825
Colorado Case Counts by County,Elbert County,Cases,1327
Colorado Case Counts by County,Fremont County,Cases,5547
Colorado Case Counts by County,Garfield County,Cases,5204
Colorado Case Counts by County,Gilpin County,Cases,175
Colorado Case Counts by County,Grand County,Cases,1299
Colorado Case Counts by County,Gunnison County,Cases,1225
Colorado Case Counts by County,Hinsdale County,Cases,17
Colorado Case Counts by County,Huerfano County,Cases,320
Colorado Case Counts by County,International,Cases,53
Colorado Case Counts by County,Jackson County,Cases,52
Colorado Case Counts by County,Jefferson County,Cases,38602
Colorado Case Counts by County,Kiowa County,Cases,91
Colorado Case Counts by County,Kit Carson County,Cases,557
Colorado Case Counts by County,La Plata County,Cases,3141
Colorado Case Counts by County,Lake County,Cases,671
Colorado Case Counts by County,Larimer County,Cases,20990
Colorado Case Counts by County,Las Animas County,Cases,1016
Colorado Case Counts by County,Lincoln County,Cases,1000
Colorado Case Counts by County,Logan County,Cases,3774
Colorado Case Counts by County,Mesa County,Cases,13543
Colorado Case Counts by County,Mineral County,Cases,84
Colorado Case Counts by County,Moffat County,Cases,690
Colorado Case Counts by County,Montezuma County,Cases,1752
Colorado Case Counts by County,Montrose County,Cases,3282
Colorado Case Counts by County,Morgan County,Cases,2477
Colorado Case Counts by County,Otero County,Cases,1873
Colorado Case Counts by County,Ouray County,Cases,263
Colorado Case Counts by County,Park County,Cases,572
Colorado Case Counts by County,Phillips County,Cases,344
Colorado Case Counts by County,Pitkin County,Cases,2152
Colorado Case Counts by County,Prowers County,Cases,1162
Colorado Case Counts by County,Pueblo County,Cases,15328
Colorado Case Counts by County,Rio Blanco County,Cases,491
Colorado Case Counts by County,Rio Grande County,Cases,735
Colorado Case Counts by County,Routt County,Cases,1984
Colorado Case Counts by County,Saguache County,Cases,326
Colorado Case Counts by County,San Juan County,Cases,43
Colorado Case Counts by County,San Miguel County,Cases,838
Colorado Case Counts by County,Sedgwick County,Cases,196
Colorado Case Counts by County,Summit County,Cases,3131
Colorado Case Counts by County,Teller County,Cases,1323
Colorado Case Counts by County,Washington County,Cases,415
Colorado Case Counts by County,Weld County,Cases,26367
Colorado Case Counts by County,Yuma County,Cases,773
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,4.18
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,11.3
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.82
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.07
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.15
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.09
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.7
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.45
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.03
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.13
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.75
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.93
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.5
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.72
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.44
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.16
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.36
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.58
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.47
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,2.9
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,27.26
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.53
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.29
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,41.91
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.76
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,23.31
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.61
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,1.94
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,3.25
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,20.15
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,3.06
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.17
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,64.7
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.65
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Deaths,5.48
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
