description,attribute,metric,value
State Data,Statewide,Cases,430615
State Data,Statewide,Hospitalizations,23593
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2585390
State Data,Statewide,Test Encounters,6243861
State Data,Statewide,Deaths Among Cases,5959
State Data,Statewide,Deaths Due to COVID-19,5927
State Data,Statewide,Outbreaks,3919
State Data,Statewide,Rate Per 100000,7470.8
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,48635
Colorado Case Counts by County,Alamosa County,Cases,1289
Colorado Case Counts by County,Arapahoe County,Cases,48715
Colorado Case Counts by County,Archuleta County,Cases,656
Colorado Case Counts by County,Baca County,Cases,273
Colorado Case Counts by County,Bent County,Cases,1479
Colorado Case Counts by County,Boulder County,Cases,18910
Colorado Case Counts by County,Broomfield County,Cases,3772
Colorado Case Counts by County,Chaffee County,Cases,1454
Colorado Case Counts by County,Cheyenne County,Cases,125
Colorado Case Counts by County,Clear Creek County,Cases,364
Colorado Case Counts by County,Conejos County,Cases,444
Colorado Case Counts by County,Costilla County,Cases,189
Colorado Case Counts by County,Crowley County,Cases,2048
Colorado Case Counts by County,Custer County,Cases,164
Colorado Case Counts by County,Delta County,Cases,2473
Colorado Case Counts by County,Denver County,Cases,59842
Colorado Case Counts by County,Dolores County,Cases,69
Colorado Case Counts by County,Douglas County,Cases,21463
Colorado Case Counts by County,Eagle County,Cases,5120
Colorado Case Counts by County,El Paso County,Cases,52264
Colorado Case Counts by County,Elbert County,Cases,1287
Colorado Case Counts by County,Fremont County,Cases,5476
Colorado Case Counts by County,Garfield County,Cases,5116
Colorado Case Counts by County,Gilpin County,Cases,168
Colorado Case Counts by County,Grand County,Cases,1273
Colorado Case Counts by County,Gunnison County,Cases,1207
Colorado Case Counts by County,Hinsdale County,Cases,16
Colorado Case Counts by County,Huerfano County,Cases,310
Colorado Case Counts by County,International,Cases,49
Colorado Case Counts by County,Jackson County,Cases,51
Colorado Case Counts by County,Jefferson County,Cases,37380
Colorado Case Counts by County,Kiowa County,Cases,91
Colorado Case Counts by County,Kit Carson County,Cases,540
Colorado Case Counts by County,La Plata County,Cases,2982
Colorado Case Counts by County,Lake County,Cases,661
Colorado Case Counts by County,Larimer County,Cases,20234
Colorado Case Counts by County,Las Animas County,Cases,997
Colorado Case Counts by County,Lincoln County,Cases,998
Colorado Case Counts by County,Logan County,Cases,3741
Colorado Case Counts by County,Mesa County,Cases,13368
Colorado Case Counts by County,Mineral County,Cases,61
Colorado Case Counts by County,Moffat County,Cases,676
Colorado Case Counts by County,Montezuma County,Cases,1731
Colorado Case Counts by County,Montrose County,Cases,3265
Colorado Case Counts by County,Morgan County,Cases,2433
Colorado Case Counts by County,Otero County,Cases,1865
Colorado Case Counts by County,Ouray County,Cases,258
Colorado Case Counts by County,Park County,Cases,552
Colorado Case Counts by County,Phillips County,Cases,337
Colorado Case Counts by County,Pitkin County,Cases,2031
Colorado Case Counts by County,Prowers County,Cases,1161
Colorado Case Counts by County,Pueblo County,Cases,15058
Colorado Case Counts by County,Rio Blanco County,Cases,475
Colorado Case Counts by County,Rio Grande County,Cases,705
Colorado Case Counts by County,Routt County,Cases,1896
Colorado Case Counts by County,Saguache County,Cases,323
Colorado Case Counts by County,San Juan County,Cases,43
Colorado Case Counts by County,San Miguel County,Cases,821
Colorado Case Counts by County,Sedgwick County,Cases,191
Colorado Case Counts by County,Summit County,Cases,3047
Colorado Case Counts by County,Teller County,Cases,1275
Colorado Case Counts by County,Washington County,Cases,389
Colorado Case Counts by County,Weld County,Cases,25613
Colorado Case Counts by County,Yuma County,Cases,716
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,4.14
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,11.18
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.79
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.08
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.16
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.11
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.73
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.51
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.25
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.04
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.12
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.74
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.92
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.5
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.62
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.33
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.17
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.58
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.58
