description,attribute,metric,value
State Data,Statewide,Cases,656850
State Data,Statewide,Hospitalizations,37909
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,3651414
State Data,Statewide,Test Encounters,10875934
State Data,Statewide,Deaths Among Cases,7441
State Data,Statewide,Deaths Due to COVID-19,7754
State Data,Statewide,Outbreaks,6061
State Data,Statewide,Rate Per 100000,11395.78
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,69780
Colorado Case Counts by County,Alamosa County,Cases,2054
Colorado Case Counts by County,Arapahoe County,Cases,72734
Colorado Case Counts by County,Archuleta County,Cases,1334
Colorado Case Counts by County,Baca County,Cases,384
Colorado Case Counts by County,Bent County,Cases,1597
Colorado Case Counts by County,Boulder County,Cases,28024
Colorado Case Counts by County,Broomfield County,Cases,6046
Colorado Case Counts by County,Chaffee County,Cases,2050
Colorado Case Counts by County,Cheyenne County,Cases,155
Colorado Case Counts by County,Clear Creek County,Cases,681
Colorado Case Counts by County,Conejos County,Cases,840
Colorado Case Counts by County,Costilla County,Cases,322
Colorado Case Counts by County,Crowley County,Cases,2274
Colorado Case Counts by County,Custer County,Cases,289
Colorado Case Counts by County,Delta County,Cases,3396
Colorado Case Counts by County,Denver County,Cases,84439
Colorado Case Counts by County,Dolores County,Cases,169
Colorado Case Counts by County,Douglas County,Cases,36492
