description,attribute,metric,value
State Data,Statewide,Cases,438025
State Data,Statewide,Hospitalizations,23993
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2623006
State Data,Statewide,Test Encounters,6438401
State Data,Statewide,Deaths Among Cases,5997
State Data,Statewide,Deaths Due to COVID-19,6035
State Data,Statewide,Outbreaks,3995
State Data,Statewide,Rate Per 100000,7599.36
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,49325
Colorado Case Counts by County,Alamosa County,Cases,1311
Colorado Case Counts by County,Arapahoe County,Cases,49452
Colorado Case Counts by County,Archuleta County,Cases,676
Colorado Case Counts by County,Baca County,Cases,274
Colorado Case Counts by County,Bent County,Cases,1482
Colorado Case Counts by County,Boulder County,Cases,19262
Colorado Case Counts by County,Broomfield County,Cases,3903
Colorado Case Counts by County,Chaffee County,Cases,1465
Colorado Case Counts by County,Cheyenne County,Cases,125
Colorado Case Counts by County,Clear Creek County,Cases,370
Colorado Case Counts by County,Conejos County,Cases,449
Colorado Case Counts by County,Costilla County,Cases,192
Colorado Case Counts by County,Crowley County,Cases,2073
Colorado Case Counts by County,Custer County,Cases,164
Colorado Case Counts by County,Delta County,Cases,2489
Colorado Case Counts by County,Denver County,Cases,60810
Colorado Case Counts by County,Dolores County,Cases,69
Colorado Case Counts by County,Douglas County,Cases,22078
Colorado Case Counts by County,Eagle County,Cases,5289
Colorado Case Counts by County,El Paso County,Cases,53258
Colorado Case Counts by County,Elbert County,Cases,1312
Colorado Case Counts by County,Fremont County,Cases,5517
Colorado Case Counts by County,Garfield County,Cases,5152
Colorado Case Counts by County,Gilpin County,Cases,173
Colorado Case Counts by County,Grand County,Cases,1292
Colorado Case Counts by County,Gunnison County,Cases,1214
Colorado Case Counts by County,Hinsdale County,Cases,16
Colorado Case Counts by County,Huerfano County,Cases,316
Colorado Case Counts by County,International,Cases,51
Colorado Case Counts by County,Jackson County,Cases,51
Colorado Case Counts by County,Jefferson County,Cases,38165
Colorado Case Counts by County,Kiowa County,Cases,91
Colorado Case Counts by County,Kit Carson County,Cases,547
Colorado Case Counts by County,La Plata County,Cases,3057
Colorado Case Counts by County,Lake County,Cases,667
Colorado Case Counts by County,Larimer County,Cases,20673
Colorado Case Counts by County,Las Animas County,Cases,1008
Colorado Case Counts by County,Lincoln County,Cases,998
Colorado Case Counts by County,Logan County,Cases,3760
Colorado Case Counts by County,Mesa County,Cases,13496
Colorado Case Counts by County,Mineral County,Cases,72
Colorado Case Counts by County,Moffat County,Cases,682
Colorado Case Counts by County,Montezuma County,Cases,1743
Colorado Case Counts by County,Montrose County,Cases,3278
Colorado Case Counts by County,Morgan County,Cases,2457
Colorado Case Counts by County,Otero County,Cases,1868
Colorado Case Counts by County,Ouray County,Cases,263
Colorado Case Counts by County,Park County,Cases,565
Colorado Case Counts by County,Phillips County,Cases,344
Colorado Case Counts by County,Pitkin County,Cases,2097
Colorado Case Counts by County,Prowers County,Cases,1162
Colorado Case Counts by County,Pueblo County,Cases,15250
Colorado Case Counts by County,Rio Blanco County,Cases,491
Colorado Case Counts by County,Rio Grande County,Cases,726
Colorado Case Counts by County,Routt County,Cases,1946
Colorado Case Counts by County,Saguache County,Cases,326
Colorado Case Counts by County,San Juan County,Cases,42
Colorado Case Counts by County,San Miguel County,Cases,830
Colorado Case Counts by County,Sedgwick County,Cases,191
Colorado Case Counts by County,Summit County,Cases,3097
Colorado Case Counts by County,Teller County,Cases,1293
Colorado Case Counts by County,Washington County,Cases,399
Colorado Case Counts by County,Weld County,Cases,26099
Colorado Case Counts by County,Yuma County,Cases,732
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,4.17
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,11.25
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.79
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.07
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.16
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.1
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.72
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.48
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.23
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.03
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.03
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.13
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.73
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.92
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.5
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.64
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.41
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.1
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.54
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.58
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.47
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,2.9
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,27.35
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.52
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.29
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,41.76
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.76
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,23.36
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.62
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,1.92
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,3.2
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,20.16
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,3.1
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.15
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,64.6
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.65
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Deaths,5.6
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Colorado Population,3.12
