description,attribute,metric,value
State Data,Statewide,Cases,823336
State Data,Statewide,Hospitalizations,46660
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,4101382
State Data,Statewide,Test Encounters,13060485
State Data,Statewide,Deaths Among Cases,9108
State Data,Statewide,Deaths Due to COVID-19,9391
State Data,Statewide,Outbreaks,6879
State Data,Statewide,Rate Per 100000,14284.17
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,83822
Colorado Case Counts by County,Alamosa County,Cases,2884
Colorado Case Counts by County,Arapahoe County,Cases,88360
Colorado Case Counts by County,Archuleta County,Cases,1845
Colorado Case Counts by County,Baca County,Cases,559
Colorado Case Counts by County,Bent County,Cases,1876
Colorado Case Counts by County,Boulder County,Cases,34371
Colorado Case Counts by County,Broomfield County,Cases,7522
Colorado Case Counts by County,Chaffee County,Cases,2676
Colorado Case Counts by County,Cheyenne County,Cases,236
Colorado Case Counts by County,Clear Creek County,Cases,885
Colorado Case Counts by County,Conejos County,Cases,1130
Colorado Case Counts by County,Costilla County,Cases,424
Colorado Case Counts by County,Crowley County,Cases,2468
Colorado Case Counts by County,Custer County,Cases,461
Colorado Case Counts by County,Delta County,Cases,4553
Colorado Case Counts by County,Denver County,Cases,101230
Colorado Case Counts by County,Dolores County,Cases,256
Colorado Case Counts by County,Douglas County,Cases,45294
Colorado Case Counts by County,Eagle County,Cases,9217
Colorado Case Counts by County,El Paso County,Cases,113561
Colorado Case Counts by County,Elbert County,Cases,2987
Colorado Case Counts by County,Fremont County,Cases,9915
Colorado Case Counts by County,Garfield County,Cases,8673
Colorado Case Counts by County,Gilpin County,Cases,530
Colorado Case Counts by County,Grand County,Cases,2286
Colorado Case Counts by County,Gunnison County,Cases,1982
Colorado Case Counts by County,Hinsdale County,Cases,64
Colorado Case Counts by County,Huerfano County,Cases,825
Colorado Case Counts by County,International,Cases,103
Colorado Case Counts by County,Jackson County,Cases,122
Colorado Case Counts by County,Jefferson County,Cases,72249
Colorado Case Counts by County,Kiowa County,Cases,263
Colorado Case Counts by County,Kit Carson County,Cases,1118
Colorado Case Counts by County,La Plata County,Cases,6890
Colorado Case Counts by County,Lake County,Cases,1128
Colorado Case Counts by County,Larimer County,Cases,44721
Colorado Case Counts by County,Las Animas County,Cases,2169
Colorado Case Counts by County,Lincoln County,Cases,1364
Colorado Case Counts by County,Logan County,Cases,5046
Colorado Case Counts by County,Mesa County,Cases,27690
Colorado Case Counts by County,Mineral County,Cases,148
Colorado Case Counts by County,Moffat County,Cases,2158
Colorado Case Counts by County,Montezuma County,Cases,3866
Colorado Case Counts by County,Montrose County,Cases,6601
Colorado Case Counts by County,Morgan County,Cases,3943
Colorado Case Counts by County,Otero County,Cases,3167
Colorado Case Counts by County,Ouray County,Cases,510
Colorado Case Counts by County,Park County,Cases,1683
Colorado Case Counts by County,Phillips County,Cases,579
Colorado Case Counts by County,Pitkin County,Cases,3302
Colorado Case Counts by County,Prowers County,Cases,1910
Colorado Case Counts by County,Pueblo County,Cases,29286
Colorado Case Counts by County,Rio Blanco County,Cases,1196
Colorado Case Counts by County,Rio Grande County,Cases,1809
Colorado Case Counts by County,Routt County,Cases,3817
Colorado Case Counts by County,Saguache County,Cases,792
