description,attribute,metric,value
State Data,Statewide,Cases,559704
State Data,Statewide,Hospitalizations,31838
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,3184919
State Data,Statewide,Test Encounters,9105933
State Data,Statewide,Deaths Among Cases,6817
State Data,Statewide,Deaths Due to COVID-19,7028
State Data,Statewide,Outbreaks,5504
State Data,Statewide,Rate Per 100000,9710.38
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,61047
Colorado Case Counts by County,Alamosa County,Cases,1733
Colorado Case Counts by County,Arapahoe County,Cases,62977
Colorado Case Counts by County,Archuleta County,Cases,1055
Colorado Case Counts by County,Baca County,Cases,325
Colorado Case Counts by County,Bent County,Cases,1545
Colorado Case Counts by County,Boulder County,Cases,24054
Colorado Case Counts by County,Broomfield County,Cases,5013
Colorado Case Counts by County,Chaffee County,Cases,1778
Colorado Case Counts by County,Cheyenne County,Cases,130
Colorado Case Counts by County,Clear Creek County,Cases,478
Colorado Case Counts by County,Conejos County,Cases,740
Colorado Case Counts by County,Costilla County,Cases,251
Colorado Case Counts by County,Crowley County,Cases,2216
Colorado Case Counts by County,Custer County,Cases,229
Colorado Case Counts by County,Delta County,Cases,2958
Colorado Case Counts by County,Denver County,Cases,74504
Colorado Case Counts by County,Dolores County,Cases,130
Colorado Case Counts by County,Douglas County,Cases,30602
Colorado Case Counts by County,Eagle County,Cases,6368
Colorado Case Counts by County,El Paso County,Cases,73673
Colorado Case Counts by County,Elbert County,Cases,1890
Colorado Case Counts by County,Fremont County,Cases,6558
Colorado Case Counts by County,Garfield County,Cases,6223
Colorado Case Counts by County,Gilpin County,Cases,285
Colorado Case Counts by County,Grand County,Cases,1507
Colorado Case Counts by County,Gunnison County,Cases,1401
Colorado Case Counts by County,Hinsdale County,Cases,20
Colorado Case Counts by County,Huerfano County,Cases,440
Colorado Case Counts by County,International,Cases,77
Colorado Case Counts by County,Jackson County,Cases,67
Colorado Case Counts by County,Jefferson County,Cases,49017
Colorado Case Counts by County,Kiowa County,Cases,95
Colorado Case Counts by County,Kit Carson County,Cases,647
Colorado Case Counts by County,La Plata County,Cases,4175
Colorado Case Counts by County,Lake County,Cases,836
Colorado Case Counts by County,Larimer County,Cases,27831
Colorado Case Counts by County,Las Animas County,Cases,1179
Colorado Case Counts by County,Lincoln County,Cases,1036
Colorado Case Counts by County,Logan County,Cases,4065
Colorado Case Counts by County,Mesa County,Cases,17405
Colorado Case Counts by County,Mineral County,Cases,94
Colorado Case Counts by County,Moffat County,Cases,1055
Colorado Case Counts by County,Montezuma County,Cases,2103
Colorado Case Counts by County,Montrose County,Cases,3759
Colorado Case Counts by County,Morgan County,Cases,2756
Colorado Case Counts by County,Otero County,Cases,2088
Colorado Case Counts by County,Ouray County,Cases,297
Colorado Case Counts by County,Park County,Cases,833
Colorado Case Counts by County,Phillips County,Cases,400
Colorado Case Counts by County,Pitkin County,Cases,2622
Colorado Case Counts by County,Prowers County,Cases,1279
Colorado Case Counts by County,Pueblo County,Cases,19633
Colorado Case Counts by County,Rio Blanco County,Cases,630
Colorado Case Counts by County,Rio Grande County,Cases,910
Colorado Case Counts by County,Routt County,Cases,2306
Colorado Case Counts by County,Saguache County,Cases,457
Colorado Case Counts by County,San Juan County,Cases,47
Colorado Case Counts by County,San Miguel County,Cases,926
Colorado Case Counts by County,Sedgwick County,Cases,236
Colorado Case Counts by County,Summit County,Cases,3774
Colorado Case Counts by County,Teller County,Cases,1926
Colorado Case Counts by County,Washington County,Cases,474
Colorado Case Counts by County,Weld County,Cases,33569
Colorado Case Counts by County,Yuma County,Cases,970
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,4.67
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,12.38
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.88
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.18
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.04
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,12.76
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.23
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.02
COVID-19 in Colorado by Age Group,80+,Percent of Cases,2.8
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.02
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.04
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.21
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.89
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,1.28
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.98
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.57
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,13.16
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.23
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,50.64
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.57
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.48
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,3.01
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,26.23
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.68
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.29
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,44.46
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.81
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,21.46
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.6
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,1.85
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,3.48
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,20.42
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,3.36
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.13
