description,attribute,metric,value
State Data,Statewide,Cases,562763
State Data,Statewide,Hospitalizations,32093
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,3205282
State Data,Statewide,Test Encounters,9194716
State Data,Statewide,Deaths Among Cases,6853
State Data,Statewide,Deaths Due to COVID-19,7070
State Data,Statewide,Outbreaks,5529
State Data,Statewide,Rate Per 100000,9763.45
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,61346
Colorado Case Counts by County,Alamosa County,Cases,1748
Colorado Case Counts by County,Arapahoe County,Cases,63257
Colorado Case Counts by County,Archuleta County,Cases,1085
Colorado Case Counts by County,Baca County,Cases,325
Colorado Case Counts by County,Bent County,Cases,1545
Colorado Case Counts by County,Boulder County,Cases,24168
Colorado Case Counts by County,Broomfield County,Cases,5035
Colorado Case Counts by County,Chaffee County,Cases,1783
Colorado Case Counts by County,Cheyenne County,Cases,130
Colorado Case Counts by County,Clear Creek County,Cases,483
Colorado Case Counts by County,Conejos County,Cases,747
Colorado Case Counts by County,Costilla County,Cases,252
Colorado Case Counts by County,Crowley County,Cases,2216
Colorado Case Counts by County,Custer County,Cases,232
Colorado Case Counts by County,Delta County,Cases,2993
Colorado Case Counts by County,Denver County,Cases,74789
Colorado Case Counts by County,Dolores County,Cases,130
Colorado Case Counts by County,Douglas County,Cases,30789
Colorado Case Counts by County,Eagle County,Cases,6398
Colorado Case Counts by County,El Paso County,Cases,74171
Colorado Case Counts by County,Elbert County,Cases,1903
Colorado Case Counts by County,Fremont County,Cases,6573
Colorado Case Counts by County,Garfield County,Cases,6279
Colorado Case Counts by County,Gilpin County,Cases,285
Colorado Case Counts by County,Grand County,Cases,1511
Colorado Case Counts by County,Gunnison County,Cases,1408
Colorado Case Counts by County,Hinsdale County,Cases,26
Colorado Case Counts by County,Huerfano County,Cases,444
Colorado Case Counts by County,International,Cases,79
Colorado Case Counts by County,Jackson County,Cases,67
Colorado Case Counts by County,Jefferson County,Cases,49226
Colorado Case Counts by County,Kiowa County,Cases,95
Colorado Case Counts by County,Kit Carson County,Cases,650
Colorado Case Counts by County,La Plata County,Cases,4204
Colorado Case Counts by County,Lake County,Cases,838
Colorado Case Counts by County,Larimer County,Cases,27982
Colorado Case Counts by County,Las Animas County,Cases,1206
Colorado Case Counts by County,Lincoln County,Cases,1037
Colorado Case Counts by County,Logan County,Cases,4069
Colorado Case Counts by County,Mesa County,Cases,17616
Colorado Case Counts by County,Mineral County,Cases,94
Colorado Case Counts by County,Moffat County,Cases,1095
Colorado Case Counts by County,Montezuma County,Cases,2120
Colorado Case Counts by County,Montrose County,Cases,3858
Colorado Case Counts by County,Morgan County,Cases,2762
Colorado Case Counts by County,Otero County,Cases,2090
Colorado Case Counts by County,Ouray County,Cases,306
Colorado Case Counts by County,Park County,Cases,842
Colorado Case Counts by County,Phillips County,Cases,400
Colorado Case Counts by County,Pitkin County,Cases,2630
Colorado Case Counts by County,Prowers County,Cases,1281
Colorado Case Counts by County,Pueblo County,Cases,19678
Colorado Case Counts by County,Rio Blanco County,Cases,654
Colorado Case Counts by County,Rio Grande County,Cases,922
Colorado Case Counts by County,Routt County,Cases,2348
Colorado Case Counts by County,Saguache County,Cases,463
Colorado Case Counts by County,San Juan County,Cases,47
Colorado Case Counts by County,San Miguel County,Cases,933
Colorado Case Counts by County,Sedgwick County,Cases,236
Colorado Case Counts by County,Summit County,Cases,3787
Colorado Case Counts by County,Teller County,Cases,1933
Colorado Case Counts by County,Washington County,Cases,474
Colorado Case Counts by County,Weld County,Cases,33720
Colorado Case Counts by County,Yuma County,Cases,970
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,4.68
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,12.38
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.88
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.19
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.03
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,12.75
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.24
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.03
COVID-19 in Colorado by Age Group,80+,Percent of Cases,2.8
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.02
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.04
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.22
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.88
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,1.28
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.98
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.57
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,13.19
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.18
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,50.66
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.57
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.48
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,3.01
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,26.2
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.68
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.29
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,44.54
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.81
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,21.42
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.6
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,1.85
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,3.44
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,20.46
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,3.36
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.15
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,64.7
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.79
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Deaths,4.65
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Colorado Population,3.12
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Colorado Population,3.92
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Colorado Population,21.69
