description,attribute,metric,value
State Data,Statewide,Cases,404255
State Data,Statewide,Hospitalizations,22277
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2445999
State Data,Statewide,Test Encounters,5628286
State Data,Statewide,Deaths Among Cases,5721
State Data,Statewide,Deaths Due to COVID-19,5454
State Data,Statewide,Outbreaks,3626
State Data,Statewide,Rate Per 100000,7013.47
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,46398
Colorado Case Counts by County,Alamosa County,Cases,1205
Colorado Case Counts by County,Arapahoe County,Cases,45911
Colorado Case Counts by County,Archuleta County,Cases,613
Colorado Case Counts by County,Baca County,Cases,269
Colorado Case Counts by County,Bent County,Cases,1328
Colorado Case Counts by County,Boulder County,Cases,17589
Colorado Case Counts by County,Broomfield County,Cases,3514
Colorado Case Counts by County,Chaffee County,Cases,1343
Colorado Case Counts by County,Cheyenne County,Cases,125
Colorado Case Counts by County,Clear Creek County,Cases,350
Colorado Case Counts by County,Conejos County,Cases,413
Colorado Case Counts by County,Costilla County,Cases,179
Colorado Case Counts by County,Crowley County,Cases,1885
Colorado Case Counts by County,Custer County,Cases,160
Colorado Case Counts by County,Delta County,Cases,2375
Colorado Case Counts by County,Denver County,Cases,56574
Colorado Case Counts by County,Dolores County,Cases,62
Colorado Case Counts by County,Douglas County,Cases,19582
Colorado Case Counts by County,Eagle County,Cases,4578
Colorado Case Counts by County,El Paso County,Cases,48740
Colorado Case Counts by County,Elbert County,Cases,1196
Colorado Case Counts by County,Fremont County,Cases,5228
Colorado Case Counts by County,Garfield County,Cases,4909
Colorado Case Counts by County,Gilpin County,Cases,155
Colorado Case Counts by County,Grand County,Cases,1074
Colorado Case Counts by County,Gunnison County,Cases,1082
Colorado Case Counts by County,Hinsdale County,Cases,15
Colorado Case Counts by County,Huerfano County,Cases,293
Colorado Case Counts by County,International,Cases,41
Colorado Case Counts by County,Jackson County,Cases,45
