description,attribute,metric,value
State Data,Statewide,Cases,397063
State Data,Statewide,Hospitalizations,21844
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2405879
State Data,Statewide,Test Encounters,5467870
State Data,Statewide,Deaths Among Cases,5641
State Data,Statewide,Deaths Due to COVID-19,5313
State Data,Statewide,Outbreaks,3519
State Data,Statewide,Rate Per 100000,6888.7
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,45807
Colorado Case Counts by County,Alamosa County,Cases,1171
Colorado Case Counts by County,Arapahoe County,Cases,45154
Colorado Case Counts by County,Archuleta County,Cases,604
Colorado Case Counts by County,Baca County,Cases,264
Colorado Case Counts by County,Bent County,Cases,1290
Colorado Case Counts by County,Boulder County,Cases,17263
Colorado Case Counts by County,Broomfield County,Cases,3426
Colorado Case Counts by County,Chaffee County,Cases,1314
Colorado Case Counts by County,Cheyenne County,Cases,121
Colorado Case Counts by County,Clear Creek County,Cases,345
Colorado Case Counts by County,Conejos County,Cases,405
Colorado Case Counts by County,Costilla County,Cases,178
Colorado Case Counts by County,Crowley County,Cases,1816
Colorado Case Counts by County,Custer County,Cases,160
Colorado Case Counts by County,Delta County,Cases,2336
Colorado Case Counts by County,Denver County,Cases,55835
Colorado Case Counts by County,Dolores County,Cases,62
Colorado Case Counts by County,Douglas County,Cases,19029
Colorado Case Counts by County,Eagle County,Cases,4402
Colorado Case Counts by County,El Paso County,Cases,47842
Colorado Case Counts by County,Elbert County,Cases,1160
