description,attribute,metric,value
State Data,Statewide,Cases,557791
State Data,Statewide,Hospitalizations,31680
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,3170367
State Data,Statewide,Test Encounters,9039822
State Data,Statewide,Deaths Among Cases,6794
State Data,Statewide,Deaths Due to COVID-19,7015
State Data,Statewide,Outbreaks,5496
State Data,Statewide,Rate Per 100000,9677.19
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,60888
Colorado Case Counts by County,Alamosa County,Cases,1725
Colorado Case Counts by County,Arapahoe County,Cases,62799
Colorado Case Counts by County,Archuleta County,Cases,1032
Colorado Case Counts by County,Baca County,Cases,323
Colorado Case Counts by County,Bent County,Cases,1547
Colorado Case Counts by County,Boulder County,Cases,23993
Colorado Case Counts by County,Broomfield County,Cases,5004
Colorado Case Counts by County,Chaffee County,Cases,1773
Colorado Case Counts by County,Cheyenne County,Cases,130
Colorado Case Counts by County,Clear Creek County,Cases,477
Colorado Case Counts by County,Conejos County,Cases,737
Colorado Case Counts by County,Costilla County,Cases,251
Colorado Case Counts by County,Crowley County,Cases,2212
Colorado Case Counts by County,Custer County,Cases,227
Colorado Case Counts by County,Delta County,Cases,2936
Colorado Case Counts by County,Denver County,Cases,74367
Colorado Case Counts by County,Dolores County,Cases,130
Colorado Case Counts by County,Douglas County,Cases,30512
Colorado Case Counts by County,Eagle County,Cases,6359
Colorado Case Counts by County,El Paso County,Cases,73368
Colorado Case Counts by County,Elbert County,Cases,1888
