description,attribute,metric,value
State Data,Statewide,Cases,644419
State Data,Statewide,Hospitalizations,37243
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,3595605
State Data,Statewide,Test Encounters,10648309
State Data,Statewide,Deaths Among Cases,7346
State Data,Statewide,Deaths Due to COVID-19,7646
State Data,Statewide,Outbreaks,5973
State Data,Statewide,Rate Per 100000,11180.11
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,68769
Colorado Case Counts by County,Alamosa County,Cases,2006
Colorado Case Counts by County,Arapahoe County,Cases,71704
Colorado Case Counts by County,Archuleta County,Cases,1307
Colorado Case Counts by County,Baca County,Cases,377
Colorado Case Counts by County,Bent County,Cases,1581
Colorado Case Counts by County,Boulder County,Cases,27577
Colorado Case Counts by County,Broomfield County,Cases,5904
Colorado Case Counts by County,Chaffee County,Cases,2015
Colorado Case Counts by County,Cheyenne County,Cases,148
Colorado Case Counts by County,Clear Creek County,Cases,654
Colorado Case Counts by County,Conejos County,Cases,818
Colorado Case Counts by County,Costilla County,Cases,299
Colorado Case Counts by County,Crowley County,Cases,2242
Colorado Case Counts by County,Custer County,Cases,276
Colorado Case Counts by County,Delta County,Cases,3348
Colorado Case Counts by County,Denver County,Cases,83326
Colorado Case Counts by County,Dolores County,Cases,158
Colorado Case Counts by County,Douglas County,Cases,35819
Colorado Case Counts by County,Eagle County,Cases,7670
Colorado Case Counts by County,El Paso County,Cases,87249
Colorado Case Counts by County,Elbert County,Cases,2267
Colorado Case Counts by County,Fremont County,Cases,7106
Colorado Case Counts by County,Garfield County,Cases,7016
Colorado Case Counts by County,Gilpin County,Cases,363
Colorado Case Counts by County,Grand County,Cases,1797
Colorado Case Counts by County,Gunnison County,Cases,1659
Colorado Case Counts by County,Hinsdale County,Cases,51
Colorado Case Counts by County,Huerfano County,Cases,535
Colorado Case Counts by County,International,Cases,91
Colorado Case Counts by County,Jackson County,Cases,74
Colorado Case Counts by County,Jefferson County,Cases,55849
Colorado Case Counts by County,Kiowa County,Cases,113
Colorado Case Counts by County,Kit Carson County,Cases,813
Colorado Case Counts by County,La Plata County,Cases,4899
Colorado Case Counts by County,Lake County,Cases,942
Colorado Case Counts by County,Larimer County,Cases,33473
Colorado Case Counts by County,Las Animas County,Cases,1578
Colorado Case Counts by County,Lincoln County,Cases,1168
Colorado Case Counts by County,Logan County,Cases,4309
Colorado Case Counts by County,Mesa County,Cases,20410
Colorado Case Counts by County,Mineral County,Cases,105
Colorado Case Counts by County,Moffat County,Cases,1511
Colorado Case Counts by County,Montezuma County,Cases,2469
Colorado Case Counts by County,Montrose County,Cases,4446
Colorado Case Counts by County,Morgan County,Cases,3045
Colorado Case Counts by County,Otero County,Cases,2258
Colorado Case Counts by County,Ouray County,Cases,368
Colorado Case Counts by County,Park County,Cases,1100
Colorado Case Counts by County,Phillips County,Cases,451
Colorado Case Counts by County,Pitkin County,Cases,2919
Colorado Case Counts by County,Prowers County,Cases,1423
Colorado Case Counts by County,Pueblo County,Cases,21704
Colorado Case Counts by County,Rio Blanco County,Cases,806
Colorado Case Counts by County,Rio Grande County,Cases,1106
Colorado Case Counts by County,Routt County,Cases,2922
Colorado Case Counts by County,Saguache County,Cases,523
Colorado Case Counts by County,San Juan County,Cases,86
Colorado Case Counts by County,San Miguel County,Cases,1076
Colorado Case Counts by County,Sedgwick County,Cases,269
Colorado Case Counts by County,Summit County,Cases,4422
Colorado Case Counts by County,Teller County,Cases,2249
Colorado Case Counts by County,Washington County,Cases,508
Colorado Case Counts by County,Weld County,Cases,39853
Colorado Case Counts by County,Yuma County,Cases,1040
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,5.27
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,12.57
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.47
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.32
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,14.92
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,12.49
